,user,new_movie,predicted_rating,movie_title
2481,629.0,2573,5.0,Tango
2482,630.0,3883,5.0,Catfish in Black Bean Sauce
2483,630.0,7204,5.0,Hells Angels on Wheels
2484,630.0,4578,5.0,Chances Are
2485,630.0,1636,5.0,Stag
2486,631.0,59727,5.000000000000001,The Strangers
2487,631.0,294,5.000000000000001,The Perez Family
2488,631.0,191,5.000000000000001,The Scarlet Letter
2489,631.0,117444,5.000000000000001,Song of the Sea
2490,632.0,1819,5.0,Storefront Hitchcock
2491,632.0,1571,5.0,When the Cat's Away
2492,632.0,2008,5.0,"This World, Then the Fireworks"
2493,632.0,4026,5.0,Nowhere to Hide
2494,633.0,872,4.0,Vive L'Amour
2495,633.0,44225,4.0,Aquamarine
2496,633.0,47122,4.0,John Tucker Must Die
2497,633.0,48660,4.0,The Elementary Particles
2499,634.0,117444,5.000000000000001,Song of the Sea
2500,634.0,40414,5.000000000000001,Joyeux Noël
2501,634.0,53,5.0,Lamerica
2502,635.0,201,5.0,Three Wishes
2503,635.0,2653,5.0,Son of Dracula
2504,635.0,2636,5.0,The Mummy's Ghost
2505,635.0,2637,5.0,The Mummy's Hand
2506,636.0,110586,5.0,Calvary
2507,636.0,107555,5.0,Fireworks Wednesday
2508,636.0,110873,5.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
2509,636.0,110645,5.0,Witching & Bitching
2510,637.0,57274,5.000000000000001,[REC]
2511,637.0,117444,5.000000000000001,Song of the Sea
2512,637.0,6140,5.000000000000001,Tenebre
2513,637.0,4338,5.000000000000001,Twelve O'Clock High
2514,638.0,7541,4.500000000000001,100 Girls
2515,638.0,27783,4.5,Lost Embrace
2516,638.0,61075,4.5,Elegy
2517,638.0,59429,4.5,American Pie Presents: Beta House
2518,639.0,158956,5.0,Kill Command
2519,639.0,43899,5.0,Tony Takitani
2520,639.0,31524,5.0,The Bitter Tears of Petra von Kant
2521,639.0,31689,5.0,Inside Deep Throat
2522,640.0,72479,5.0,The Messenger
2523,640.0,77414,5.0,The Last Song
2524,640.0,26903,5.0,Whisper of the Heart
2525,640.0,6107,5.0,The Night of the Shooting Stars
2526,641.0,4470,5.0,Ariel
2527,641.0,45000,5.0,La Chinoise
2528,641.0,5958,5.0,The Wild Thornberrys Movie
2529,641.0,7820,5.0,The Virgin Spring
2530,642.0,31956,5.0,Five Times Two
2531,642.0,27482,5.0,Cube²: Hypercube
2532,642.0,136592,5.0,Freaky Friday
2533,642.0,58889,5.0,The Business of Being Born
2534,643.0,3588,5.000000000000001,The King of Marvin Gardens
2535,643.0,37,5.000000000000001,Across the Sea of Time
2536,643.0,5910,5.0,Bolero: Dance of Life
2537,643.0,26513,5.0,The Ice Pirates
2538,644.0,4928,5.000000000000001,That Obscure Object of Desire
2539,644.0,3829,5.0,Mad About Mambo
2540,644.0,7172,5.0,Distant
2541,644.0,1133,5.0,Kristin Lavransdatter
2542,645.0,58029,5.0,It's a Free World...
2543,645.0,73860,5.0,Nowhere Boy
2544,645.0,26393,5.0,Sorcerer
2545,645.0,66246,5.0,Uuno Turhapuro
2546,646.0,92954,5.0,Prayers for Bobby
2547,646.0,118468,5.0,Mei and the Kittenbus
2548,646.0,48682,5.0,Offside
2549,646.0,48660,5.0,The Elementary Particles
2550,647.0,499,5.0,Mr. Wonderful
2551,647.0,130960,5.0,The Conrad Boys
2552,647.0,6624,5.0,Agent Cody Banks
2553,647.0,130522,5.0,Black Heaven
2554,648.0,3768,4.75,Braddock: Missing in Action III
2555,648.0,4466,4.75,Above the Law
2556,648.0,4945,4.75,The Enforcer
2557,648.0,5910,4.75,Bolero: Dance of Life
2558,649.0,4591,5.0,Erik the Viking
2559,649.0,4399,5.0,Diary of a Chambermaid
2560,649.0,8484,5.0,The Human Condition I: No Greater Love
2561,649.0,4076,5.0,Two Ninas
2562,650.0,59143,5.0,Super High Me
2563,650.0,104337,5.0,The Butler
2564,650.0,104863,5.0,What If
2565,650.0,6690,5.0,Don't Tempt Me
2566,651.0,162672,5.0,Mohenjo Daro
2568,651.0,7081,5.0,I'm No Angel
2569,651.0,3945,5.0,Digimon: The Movie
2570,652.0,439,5.0,Dangerous Game
2571,652.0,4559,5.0,Vice Versa
2572,652.0,5834,5.0,Fingers
2573,652.0,4181,5.0,Tapeheads
2574,653.0,7302,5.0,The Thief of Bagdad
2575,653.0,121618,5.0,Love Hina Spring Special - I Wish Your Dream
2576,653.0,6154,5.0,Deliver Us from Eva
2577,653.0,5324,5.0,Life or Something Like It
2578,654.0,101947,4.777777777777778,U2: From the Sky Down
2579,654.0,8915,4.75,Stage Beauty
2580,654.0,100553,4.75,Frozen Planet
2581,654.0,44731,4.733333333333333,Stay Alive
2582,655.0,499,5.0,Mr. Wonderful
2583,655.0,4593,5.0,Family Business
2584,655.0,137595,5.0,Magic Mike XXL
2585,655.0,5413,5.0,Zombie Holocaust
2586,656.0,2649,5.0,Son of Frankenstein
2587,656.0,98000,5.0,Student of the Year
2588,656.0,117851,5.0,Penguins of Madagascar
2589,656.0,44197,5.0,Find Me Guilty
2590,657.0,48501,5.0,G.O.R.A.
2591,657.0,2562,5.0,Bandits
2592,657.0,4521,5.0,Little Nikita
2593,657.0,81132,5.0,Rubber
2594,658.0,115174,5.0,Love Is Strange
2595,658.0,91673,5.0,Albert Nobbs
2596,658.0,26599,5.0,Law of Desire
2597,658.0,51418,5.0,Breaking and Entering
2598,659.0,3567,5.0,Bossa Nova
2599,659.0,3580,5.0,Up at the Villa
2600,659.0,55417,5.0,Irina Palm
2601,659.0,41336,5.0,Nazarin
2602,660.0,70121,4.5,'Neath the Arizona Skies
2603,660.0,59834,4.5,100 Rifles
2604,660.0,401,4.5,Mirage
2605,660.0,44197,4.5,Find Me Guilty
2606,661.0,8485,5.0,Samsara
2607,661.0,7820,5.0,The Virgin Spring
2608,661.0,79588,5.0,Charlie St. Cloud
2609,661.0,4964,5.0,Baran
2610,662.0,101947,5.0,U2: From the Sky Down
2611,662.0,126548,5.0,The DUFF
2612,662.0,8982,5.0,I Am David
2613,662.0,26160,5.0,Asterix the Gaul
2614,663.0,7206,4.071428571428571,Mon oncle
2615,663.0,7947,4.071428571428571,Under the Volcano
2616,663.0,144976,4.071428571428571,Bone Tomahawk
2617,663.0,7460,4.069034572373065,Coffee and Cigarettes
2618,664.0,2438,4.363636363636363,Outside Ozona
2619,664.0,100553,4.36,Frozen Planet
2620,664.0,58107,4.357142857142857,Step Up 2: The Streets
2621,664.0,8915,4.35,Stage Beauty
2622,665.0,100553,4.555555555555555,Frozen Planet
2623,665.0,107516,4.529411764705882,Punk's Dead: SLC Punk 2
2624,665.0,138204,4.5,7 Days in Hell
2625,665.0,127124,4.5,I'll See You in My Dreams
2626,666.0,1133,5.0,Kristin Lavransdatter
2627,666.0,1472,5.0,City of Industry
2628,666.0,106540,4.5,Delivery Man
2629,666.0,97895,4.5,What Richard Did
2630,667.0,5352,5.0,The Big Sleep
2631,667.0,3202,5.0,Even Dwarfs Started Small
2632,667.0,99030,5.0,Wrong
2633,667.0,147426,5.0,İtirazım Var
2634,668.0,54780,5.0,The Nanny Diaries
2635,668.0,52460,5.0,Pathfinder
2636,668.0,3829,5.0,Mad About Mambo
2637,668.0,3845,5.0,...And God Created Woman
2638,669.0,162672,5.0,Mohenjo Daro
2639,669.0,62115,5.0,Six Shooter
2640,669.0,71438,5.0,Still Walking
2641,669.0,71180,5.0,Padre Padrone
2642,670.0,7574,5.0,Maborosi
2643,670.0,5236,5.0,A Tale of Springtime
2644,670.0,109483,5.0,That Awkward Moment
2645,670.0,4593,5.0,Family Business
2646,671.0,134783,4.833333333333333,Entourage
2647,671.0,39416,4.833333333333333,Kids in America
2648,671.0,5422,4.833333333333333,The Emperor's New Clothes
2649,671.0,127124,4.833333333333333,I'll See You in My Dreams
